user_id,course_id,coursetitle,completiondate,status,credithours,grade,trainingcost,trainingtype
1029,PYTHON-001,Python for Data Science,2024-08-17,COMP,24.0,70.51,1066.69,ELEARN
1029,K8S-001,Kubernetes Fundamentals,2024-03-09,FAIL,24.0,57.92,1217.9,ELEARN
1029,COMM-001,Communication & Public Speaking,2024-09-01,COMP,8.0,85.56,409.41,OJT
1030,GDPR-001,RGPD & Protection des Données,2024-06-05,COMP,2.0,76.56,219.16,COMPLIANCE
1030,HEALTH-001,Santé & Sécurité au Travail,2024-06-29,COMP,4.0,90.89,263.72,COMPLIANCE
1030,FIRE-001,Sécurité & Évacuation Incendie,2024-07-11,COMP,1.0,81.33,96.96,COMPLIANCE
1030,DEI-001,Égalité Femmes-Hommes,2024-06-15,COMP,3.0,99.15,182.77,COMPLIANCE
1030,FRAUD-001,Prévention Fraude & Corruption,2024-06-03,COMP,2.0,81.11,145.91,COMPLIANCE
1030,ETHICS-001,Code de Déontologie Novaryn Tech,2024-06-22,COMP,1.5,96.9,120.05,COMPLIANCE
1030,COMM-001,Communication & Public Speaking,2024-09-29,COMP,8.0,78.24,389.25,OJT
1030,K8S-001,Kubernetes Fundamentals,2024-10-01,COMP,24.0,81.7,1107.65,ELEARN
1032,GDPR-001,RGPD & Protection des Données,2023-01-14,COMP,2.0,80.07,217.05,COMPLIANCE
1032,HEALTH-001,Santé & Sécurité au Travail,2022-12-26,COMP,4.0,82.85,233.84,COMPLIANCE
1032,FIRE-001,Sécurité & Évacuation Incendie,2023-01-04,COMP,1.0,74.88,98.72,COMPLIANCE
1032,DEI-001,Égalité Femmes-Hommes,2022-12-15,COMP,3.0,95.35,186.79,COMPLIANCE
1032,FRAUD-001,Prévention Fraude & Corruption,2022-12-24,COMP,2.0,89.02,156.06,COMPLIANCE
1032,ETHICS-001,Code de Déontologie Novaryn Tech,2022-12-03,COMP,1.5,99.86,127.34,COMPLIANCE
1032,LEAD-001,Leadership & Management,2023-08-05,COMP,20.0,97.3,1321.65,COURSE
1032,SAFE-001,SAFe Agile Practitioner,2025-06-18,ENR,16.0,0.0,1579.44,COURSE
1033,GDPR-001,RGPD & Protection des Données,2023-09-07,COMP,2.0,89.01,200.13,COMPLIANCE
1033,HEALTH-001,Santé & Sécurité au Travail,2023-10-22,COMP,4.0,70.98,239.5,COMPLIANCE
1033,FIRE-001,Sécurité & Évacuation Incendie,2023-09-27,COMP,1.0,76.36,105.54,COMPLIANCE
1033,DEI-001,Égalité Femmes-Hommes,2023-10-06,COMP,3.0,81.43,169.04,COMPLIANCE
1033,FRAUD-001,Prévention Fraude & Corruption,2023-10-01,COMP,2.0,98.52,145.52,COMPLIANCE
1033,ETHICS-001,Code de Déontologie Novaryn Tech,2023-10-21,COMP,1.5,97.42,117.91,COMPLIANCE
1033,SCRUM-001,Scrum Fundamentals,2024-12-03,COMP,12.0,86.35,565.33,ELEARN
1033,SQL-001,Advanced SQL for Analytics,2024-06-24,FAIL,16.0,57.28,841.59,ELEARN
1033,AWS-001,AWS Cloud Practitioner,2024-06-29,COMP,30.0,96.36,1547.64,ELEARN
1033,ML-001,Machine Learning Fundamentals,2024-02-09,COMP,40.0,91.62,1763.57,ELEARN
1033,AZURE-001,Microsoft Azure Fundamentals,2024-04-21,COMP,28.0,89.65,1512.39,ELEARN
1034,GDPR-001,RGPD & Protection des Données,2012-12-30,COMP,2.0,98.77,219.71,COMPLIANCE
1034,HEALTH-001,Santé & Sécurité au Travail,2013-01-04,COMP,4.0,86.67,244.57,COMPLIANCE
1034,FIRE-001,Sécurité & Évacuation Incendie,2013-01-28,COMP,1.0,89.33,106.57,COMPLIANCE
1034,DEI-001,Égalité Femmes-Hommes,2013-02-09,COMP,3.0,97.96,177.45,COMPLIANCE
1034,FRAUD-001,Prévention Fraude & Corruption,2013-01-29,COMP,2.0,81.71,156.84,COMPLIANCE
1034,ETHICS-001,Code de Déontologie Novaryn Tech,2013-01-14,COMP,1.5,97.13,120.41,COMPLIANCE
1034,AWS-001,AWS Cloud Practitioner,2022-07-09,COMP,30.0,91.37,1985.24,ELEARN
1034,LEAD-001,Leadership & Management,2021-12-07,COMP,20.0,70.41,1523.81,COURSE
1034,PYTHON-001,Python for Data Science,2023-01-26,FAIL,24.0,43.87,877.98,ELEARN
1034,ML-001,Machine Learning Fundamentals,2021-07-11,COMP,40.0,85.16,1644.78,ELEARN
1034,COMM-001,Communication & Public Speaking,2022-07-28,COMP,8.0,88.3,450.47,OJT
1035,GDPR-001,RGPD & Protection des Données,2017-05-26,COMP,2.0,87.15,181.01,COMPLIANCE
1035,HEALTH-001,Santé & Sécurité au Travail,2017-07-06,COMP,4.0,73.92,247.69,COMPLIANCE
1035,FIRE-001,Sécurité & Évacuation Incendie,2017-06-30,COMP,1.0,93.33,93.73,COMPLIANCE
1035,DEI-001,Égalité Femmes-Hommes,2017-07-01,COMP,3.0,96.94,172.69,COMPLIANCE
1035,FRAUD-001,Prévention Fraude & Corruption,2017-06-24,COMP,2.0,95.21,156.79,COMPLIANCE
1035,ETHICS-001,Code de Déontologie Novaryn Tech,2017-07-11,COMP,1.5,93.58,126.49,COMPLIANCE
1035,AZURE-001,Microsoft Azure Fundamentals,2020-02-13,FAIL,28.0,51.92,1666.43,ELEARN
1035,LEAD-001,Leadership & Management,2024-07-17,COMP,20.0,64.14,1481.61,COURSE
1036,GDPR-001,RGPD & Protection des Données,2013-04-01,COMP,2.0,73.68,185.67,COMPLIANCE
1036,HEALTH-001,Santé & Sécurité au Travail,2013-03-10,COMP,4.0,96.84,229.64,COMPLIANCE
1036,FIRE-001,Sécurité & Évacuation Incendie,2013-03-25,COMP,1.0,95.34,108.25,COMPLIANCE
1036,DEI-001,Égalité Femmes-Hommes,2013-03-07,COMP,3.0,81.72,179.68,COMPLIANCE
1036,FRAUD-001,Prévention Fraude & Corruption,2013-02-23,COMP,2.0,82.41,149.6,COMPLIANCE
1036,ETHICS-001,Code de Déontologie Novaryn Tech,2013-04-03,COMP,1.5,72.29,124.5,COMPLIANCE
1036,SQL-001,Advanced SQL for Analytics,2021-01-28,COMP,16.0,96.15,838.32,ELEARN
1036,SAFE-001,SAFe Agile Practitioner,2022-05-02,COMP,16.0,94.19,1239.23,COURSE
1036,K8S-001,Kubernetes Fundamentals,2020-05-21,COMP,24.0,73.87,1263.32,ELEARN
1036,PYTHON-001,Python for Data Science,2020-06-18,COMP,24.0,60.2,1006.52,ELEARN
1036,PM-001,Product Management Essentials,2024-09-15,COMP,20.0,64.86,1238.2,COURSE
1037,GDPR-001,RGPD & Protection des Données,2024-04-28,COMP,2.0,70.69,200.47,COMPLIANCE
1037,HEALTH-001,Santé & Sécurité au Travail,2024-04-03,COMP,4.0,76.49,243.24,COMPLIANCE
1037,FIRE-001,Sécurité & Évacuation Incendie,2024-04-07,COMP,1.0,70.88,92.77,COMPLIANCE
1037,DEI-001,Égalité Femmes-Hommes,2024-03-30,COMP,3.0,91.83,195.83,COMPLIANCE
1037,FRAUD-001,Prévention Fraude & Corruption,2024-04-11,COMP,2.0,78.21,140.98,COMPLIANCE
1037,ETHICS-001,Code de Déontologie Novaryn Tech,2024-03-30,COMP,1.5,80.46,121.24,COMPLIANCE
1037,K8S-001,Kubernetes Fundamentals,2024-10-07,COMP,24.0,76.0,998.71,ELEARN
1037,COMM-001,Communication & Public Speaking,2024-08-04,COMP,8.0,87.48,446.48,OJT
1037,EXCEL-001,Excel Avancé & Reporting,2024-12-23,COMP,8.0,75.71,410.04,ELEARN
1037,REACT-001,React & TypeScript Masterclass,2025-05-09,ENR,36.0,0.0,1079.64,ELEARN
1038,GDPR-001,RGPD & Protection des Données,2023-03-16,COMP,2.0,98.61,199.51,COMPLIANCE
1038,HEALTH-001,Santé & Sécurité au Travail,2023-03-31,COMP,4.0,82.71,262.35,COMPLIANCE
1038,FIRE-001,Sécurité & Évacuation Incendie,2023-04-24,COMP,1.0,79.56,92.15,COMPLIANCE
1038,DEI-001,Égalité Femmes-Hommes,2023-03-27,COMP,3.0,82.88,182.42,COMPLIANCE
1038,FRAUD-001,Prévention Fraude & Corruption,2023-03-26,COMP,2.0,96.94,159.58,COMPLIANCE
1038,ETHICS-001,Code de Déontologie Novaryn Tech,2023-03-31,COMP,1.5,75.02,108.81,COMPLIANCE
1038,PM-001,Product Management Essentials,2025-06-21,ENR,20.0,0.0,1362.14,COURSE
1038,REACT-001,React & TypeScript Masterclass,2024-08-12,COMP,36.0,75.93,1061.27,ELEARN
1038,AZURE-001,Microsoft Azure Fundamentals,2025-05-24,ENR,28.0,0.0,1739.63,ELEARN
1038,EXCEL-001,Excel Avancé & Reporting,2024-05-23,COMP,8.0,62.91,418.83,ELEARN
1039,GDPR-001,RGPD & Protection des Données,2023-01-07,COMP,2.0,74.35,192.58,COMPLIANCE
1039,HEALTH-001,Santé & Sécurité au Travail,2022-12-15,COMP,4.0,79.56,225.55,COMPLIANCE
1039,FIRE-001,Sécurité & Évacuation Incendie,2023-01-05,COMP,1.0,76.41,101.35,COMPLIANCE
1039,DEI-001,Égalité Femmes-Hommes,2023-01-04,COMP,3.0,96.96,182.22,COMPLIANCE
1039,FRAUD-001,Prévention Fraude & Corruption,2023-01-08,COMP,2.0,78.51,141.37,COMPLIANCE
1039,ETHICS-001,Code de Déontologie Novaryn Tech,2022-12-28,COMP,1.5,73.09,114.67,COMPLIANCE
1039,PM-001,Product Management Essentials,2024-03-13,COMP,20.0,90.25,1134.4,COURSE
1039,SAFE-001,SAFe Agile Practitioner,2024-02-13,COMP,16.0,67.88,1527.14,COURSE
1040,GDPR-001,RGPD & Protection des Données,2016-08-10,COMP,2.0,71.4,190.98,COMPLIANCE
1040,HEALTH-001,Santé & Sécurité au Travail,2016-07-17,COMP,4.0,73.72,233.56,COMPLIANCE
1040,FIRE-001,Sécurité & Évacuation Incendie,2016-07-30,COMP,1.0,87.74,94.73,COMPLIANCE
1040,DEI-001,Égalité Femmes-Hommes,2016-07-11,COMP,3.0,78.55,185.17,COMPLIANCE
1040,FRAUD-001,Prévention Fraude & Corruption,2016-08-15,COMP,2.0,99.64,162.35,COMPLIANCE
1040,ETHICS-001,Code de Déontologie Novaryn Tech,2016-07-28,COMP,1.5,73.93,131.2,COMPLIANCE
1040,ML-001,Machine Learning Fundamentals,2022-11-24,COMP,40.0,85.79,1393.34,ELEARN
1040,EXCEL-001,Excel Avancé & Reporting,2021-07-26,COMP,8.0,92.1,426.79,ELEARN
1041,GDPR-001,RGPD & Protection des Données,2024-09-27,COMP,2.0,79.52,193.83,COMPLIANCE
1041,HEALTH-001,Santé & Sécurité au Travail,2024-09-15,COMP,4.0,86.69,240.66,COMPLIANCE
1041,FIRE-001,Sécurité & Évacuation Incendie,2024-10-19,COMP,1.0,71.41,95.97,COMPLIANCE
1041,DEI-001,Égalité Femmes-Hommes,2024-10-09,COMP,3.0,84.8,185.08,COMPLIANCE
1041,FRAUD-001,Prévention Fraude & Corruption,2024-09-17,COMP,2.0,95.29,163.13,COMPLIANCE
1041,ETHICS-001,Code de Déontologie Novaryn Tech,2024-09-16,COMP,1.5,70.88,109.15,COMPLIANCE
1041,PYTHON-001,Python for Data Science,2024-12-04,FAIL,24.0,56.37,1067.28,ELEARN
1041,LEAD-001,Leadership & Management,2024-12-14,COMP,20.0,63.52,1600.85,COURSE
1043,GDPR-001,RGPD & Protection des Données,2018-12-14,COMP,2.0,81.07,216.12,COMPLIANCE
1043,HEALTH-001,Santé & Sécurité au Travail,2018-10-24,COMP,4.0,98.02,268.4,COMPLIANCE
1043,FIRE-001,Sécurité & Évacuation Incendie,2018-11-09,COMP,1.0,96.5,90.86,COMPLIANCE
1043,DEI-001,Égalité Femmes-Hommes,2018-10-27,COMP,3.0,98.41,164.7,COMPLIANCE
1043,FRAUD-001,Prévention Fraude & Corruption,2018-11-14,COMP,2.0,90.64,158.75,COMPLIANCE
1043,ETHICS-001,Code de Déontologie Novaryn Tech,2018-11-17,COMP,1.5,78.1,112.09,COMPLIANCE
1043,PM-001,Product Management Essentials,2024-01-24,COMP,20.0,94.48,1291.09,COURSE
1043,K8S-001,Kubernetes Fundamentals,2020-12-20,FAIL,24.0,58.35,1071.39,ELEARN
1043,LEAD-001,Leadership & Management,2020-07-22,COMP,20.0,64.89,1512.42,COURSE
1045,GDPR-001,RGPD & Protection des Données,2013-08-30,COMP,2.0,84.34,199.6,COMPLIANCE
1045,HEALTH-001,Santé & Sécurité au Travail,2013-08-11,COMP,4.0,79.66,261.54,COMPLIANCE
1045,FIRE-001,Sécurité & Évacuation Incendie,2013-08-08,COMP,1.0,72.75,105.32,COMPLIANCE
1045,DEI-001,Égalité Femmes-Hommes,2013-09-08,COMP,3.0,72.48,182.11,COMPLIANCE
1045,FRAUD-001,Prévention Fraude & Corruption,2013-08-09,COMP,2.0,89.78,157.06,COMPLIANCE
1045,ETHICS-001,Code de Déontologie Novaryn Tech,2013-08-07,COMP,1.5,90.85,109.8,COMPLIANCE
1045,SCRUM-001,Scrum Fundamentals,2025-04-24,ENR,12.0,0.0,597.78,ELEARN
1045,AWS-001,AWS Cloud Practitioner,2024-03-07,COMP,30.0,92.56,1941.27,ELEARN
1045,EXCEL-001,Excel Avancé & Reporting,2020-08-18,COMP,8.0,72.53,453.33,ELEARN
1045,COMM-001,Communication & Public Speaking,2025-06-22,ENR,8.0,0.0,358.48,OJT
1045,K8S-001,Kubernetes Fundamentals,2020-06-15,COMP,24.0,96.57,1007.2,ELEARN
1046,GDPR-001,RGPD & Protection des Données,2014-09-06,COMP,2.0,81.57,198.1,COMPLIANCE
1046,HEALTH-001,Santé & Sécurité au Travail,2014-09-22,COMP,4.0,85.4,264.0,COMPLIANCE
1046,FIRE-001,Sécurité & Évacuation Incendie,2014-08-26,COMP,1.0,72.06,98.46,COMPLIANCE
1046,DEI-001,Égalité Femmes-Hommes,2014-09-26,COMP,3.0,79.21,193.31,COMPLIANCE
1046,FRAUD-001,Prévention Fraude & Corruption,2014-09-24,COMP,2.0,73.06,148.83,COMPLIANCE
1046,ETHICS-001,Code de Déontologie Novaryn Tech,2014-08-20,COMP,1.5,92.35,113.77,COMPLIANCE
1046,PYTHON-001,Python for Data Science,2021-04-16,COMP,24.0,70.62,1128.08,ELEARN
1046,AZURE-001,Microsoft Azure Fundamentals,2021-04-08,COMP,28.0,77.26,1432.3,ELEARN
1046,SCRUM-001,Scrum Fundamentals,2024-10-14,COMP,12.0,80.32,519.57,ELEARN
1046,K8S-001,Kubernetes Fundamentals,2022-08-01,COMP,24.0,63.91,1149.05,ELEARN
1046,ML-001,Machine Learning Fundamentals,2025-05-24,ENR,40.0,0.0,1453.09,ELEARN
1047,GDPR-001,RGPD & Protection des Données,2019-03-27,COMP,2.0,82.08,203.76,COMPLIANCE
1047,HEALTH-001,Santé & Sécurité au Travail,2019-04-17,COMP,4.0,88.22,250.93,COMPLIANCE
1047,FIRE-001,Sécurité & Évacuation Incendie,2019-03-21,COMP,1.0,90.43,102.93,COMPLIANCE
1047,DEI-001,Égalité Femmes-Hommes,2019-03-22,COMP,3.0,76.59,163.91,COMPLIANCE
1047,FRAUD-001,Prévention Fraude & Corruption,2019-03-17,COMP,2.0,87.26,142.16,COMPLIANCE
1047,ETHICS-001,Code de Déontologie Novaryn Tech,2019-04-18,COMP,1.5,73.03,113.44,COMPLIANCE
1047,REACT-001,React & TypeScript Masterclass,2022-02-10,COMP,36.0,66.84,1093.29,ELEARN
1047,EXCEL-001,Excel Avancé & Reporting,2021-01-03,COMP,8.0,88.23,374.56,ELEARN
1047,LEAD-001,Leadership & Management,2024-09-29,COMP,20.0,67.4,1683.5,COURSE
1047,AWS-001,AWS Cloud Practitioner,2023-07-17,COMP,30.0,89.56,1990.38,ELEARN
1047,AZURE-001,Microsoft Azure Fundamentals,2021-12-02,COMP,28.0,66.81,1687.09,ELEARN
1049,GDPR-001,RGPD & Protection des Données,2021-01-17,COMP,2.0,75.62,215.99,COMPLIANCE
1049,HEALTH-001,Santé & Sécurité au Travail,2021-01-16,COMP,4.0,98.87,258.3,COMPLIANCE
1049,FIRE-001,Sécurité & Évacuation Incendie,2021-02-03,COMP,1.0,80.02,93.55,COMPLIANCE
1049,DEI-001,Égalité Femmes-Hommes,2021-01-23,COMP,3.0,96.44,168.15,COMPLIANCE
1049,FRAUD-001,Prévention Fraude & Corruption,2021-02-24,COMP,2.0,95.59,152.82,COMPLIANCE
1049,ETHICS-001,Code de Déontologie Novaryn Tech,2021-02-06,COMP,1.5,87.49,119.72,COMPLIANCE
1049,K8S-001,Kubernetes Fundamentals,2025-06-11,ENR,24.0,0.0,1159.42,ELEARN
1049,LEAD-001,Leadership & Management,2023-06-20,COMP,20.0,69.13,1501.42,COURSE
1049,SCRUM-001,Scrum Fundamentals,2025-04-12,ENR,12.0,0.0,528.0,ELEARN
1050,GDPR-001,RGPD & Protection des Données,2012-05-09,COMP,2.0,92.09,198.1,COMPLIANCE
1050,HEALTH-001,Santé & Sécurité au Travail,2012-05-05,COMP,4.0,80.52,252.29,COMPLIANCE
1050,FIRE-001,Sécurité & Évacuation Incendie,2012-04-30,COMP,1.0,84.59,97.29,COMPLIANCE
1050,DEI-001,Égalité Femmes-Hommes,2012-03-19,COMP,3.0,94.83,172.84,COMPLIANCE
1050,FRAUD-001,Prévention Fraude & Corruption,2012-04-09,COMP,2.0,96.74,158.24,COMPLIANCE
1050,ETHICS-001,Code de Déontologie Novaryn Tech,2012-05-11,COMP,1.5,87.87,110.71,COMPLIANCE
1050,PYTHON-001,Python for Data Science,2025-06-23,ENR,24.0,0.0,1148.23,ELEARN
1050,REACT-001,React & TypeScript Masterclass,2023-10-07,COMP,36.0,61.24,1227.93,ELEARN
1051,GDPR-001,RGPD & Protection des Données,2021-04-10,COMP,2.0,99.2,194.38,COMPLIANCE
1051,HEALTH-001,Santé & Sécurité au Travail,2021-04-13,COMP,4.0,72.68,271.03,COMPLIANCE
1051,FIRE-001,Sécurité & Évacuation Incendie,2021-03-21,COMP,1.0,89.16,109.31,COMPLIANCE
1051,DEI-001,Égalité Femmes-Hommes,2021-04-06,COMP,3.0,90.36,194.37,COMPLIANCE
1051,FRAUD-001,Prévention Fraude & Corruption,2021-03-25,COMP,2.0,99.62,161.28,COMPLIANCE
1051,ETHICS-001,Code de Déontologie Novaryn Tech,2021-03-08,COMP,1.5,77.96,124.3,COMPLIANCE
1051,REACT-001,React & TypeScript Masterclass,2022-08-23,COMP,36.0,61.64,1207.23,ELEARN
1051,PM-001,Product Management Essentials,2023-11-19,COMP,20.0,84.49,1176.05,COURSE
1051,EXCEL-001,Excel Avancé & Reporting,2023-03-16,COMP,8.0,98.73,435.08,ELEARN
1051,AZURE-001,Microsoft Azure Fundamentals,2022-09-05,COMP,28.0,98.78,1599.48,ELEARN
1052,GDPR-001,RGPD & Protection des Données,2023-01-15,COMP,2.0,74.41,207.24,COMPLIANCE
1052,HEALTH-001,Santé & Sécurité au Travail,2023-01-05,COMP,4.0,99.0,256.19,COMPLIANCE
1052,FIRE-001,Sécurité & Évacuation Incendie,2023-01-14,COMP,1.0,74.88,99.74,COMPLIANCE
1052,DEI-001,Égalité Femmes-Hommes,2022-12-07,COMP,3.0,93.99,162.56,COMPLIANCE
1052,FRAUD-001,Prévention Fraude & Corruption,2022-12-05,COMP,2.0,76.52,159.76,COMPLIANCE
1052,ETHICS-001,Code de Déontologie Novaryn Tech,2022-12-10,COMP,1.5,71.6,115.34,COMPLIANCE
1052,SQL-001,Advanced SQL for Analytics,2024-05-10,COMP,16.0,95.15,868.46,ELEARN
1052,SAFE-001,SAFe Agile Practitioner,2024-06-20,COMP,16.0,98.34,1425.51,COURSE
1052,SCRUM-001,Scrum Fundamentals,2023-04-11,FAIL,12.0,53.55,535.68,ELEARN
1052,COMM-001,Communication & Public Speaking,2025-05-25,ENR,8.0,0.0,410.23,OJT
1052,AZURE-001,Microsoft Azure Fundamentals,2024-09-20,COMP,28.0,68.75,1587.13,ELEARN
1053,GDPR-001,RGPD & Protection des Données,2017-01-26,COMP,2.0,77.46,207.14,COMPLIANCE
1053,HEALTH-001,Santé & Sécurité au Travail,2017-01-28,COMP,4.0,82.68,273.35,COMPLIANCE
1053,FIRE-001,Sécurité & Évacuation Incendie,2017-01-10,COMP,1.0,96.79,108.4,COMPLIANCE
1053,DEI-001,Égalité Femmes-Hommes,2017-02-11,COMP,3.0,79.32,182.3,COMPLIANCE
1053,FRAUD-001,Prévention Fraude & Corruption,2017-02-16,COMP,2.0,96.28,159.13,COMPLIANCE
1053,ETHICS-001,Code de Déontologie Novaryn Tech,2017-01-12,COMP,1.5,90.5,112.79,COMPLIANCE
1053,REACT-001,React & TypeScript Masterclass,2020-11-04,COMP,36.0,63.42,1224.0,ELEARN
1053,ML-001,Machine Learning Fundamentals,2021-10-07,COMP,40.0,81.83,1540.46,ELEARN
1053,AWS-001,AWS Cloud Practitioner,2025-05-25,ENR,30.0,0.0,1581.86,ELEARN
1054,GDPR-001,RGPD & Protection des Données,2019-10-30,COMP,2.0,83.26,192.53,COMPLIANCE
1054,HEALTH-001,Santé & Sécurité au Travail,2019-11-09,COMP,4.0,91.38,248.42,COMPLIANCE
1054,FIRE-001,Sécurité & Évacuation Incendie,2019-10-24,COMP,1.0,84.0,109.23,COMPLIANCE
1054,DEI-001,Égalité Femmes-Hommes,2019-10-26,COMP,3.0,70.83,182.12,COMPLIANCE
1054,FRAUD-001,Prévention Fraude & Corruption,2019-11-15,COMP,2.0,82.63,157.68,COMPLIANCE
1054,ETHICS-001,Code de Déontologie Novaryn Tech,2019-11-05,COMP,1.5,97.21,126.88,COMPLIANCE
1054,PYTHON-001,Python for Data Science,2025-04-06,ENR,24.0,0.0,1076.6,ELEARN
1054,PM-001,Product Management Essentials,2020-09-09,COMP,20.0,76.12,1022.14,COURSE
1054,ML-001,Machine Learning Fundamentals,2025-06-05,ENR,40.0,0.0,1580.91,ELEARN
1054,COMM-001,Communication & Public Speaking,2022-01-15,COMP,8.0,62.19,439.59,OJT
1055,GDPR-001,RGPD & Protection des Données,2024-05-16,COMP,2.0,73.21,203.77,COMPLIANCE
1055,HEALTH-001,Santé & Sécurité au Travail,2024-05-27,COMP,4.0,78.72,249.07,COMPLIANCE
1055,FIRE-001,Sécurité & Évacuation Incendie,2024-04-26,COMP,1.0,95.93,92.43,COMPLIANCE
1055,DEI-001,Égalité Femmes-Hommes,2024-05-12,COMP,3.0,90.23,188.62,COMPLIANCE
1055,FRAUD-001,Prévention Fraude & Corruption,2024-04-08,COMP,2.0,91.05,150.49,COMPLIANCE
1055,ETHICS-001,Code de Déontologie Novaryn Tech,2024-05-10,COMP,1.5,92.21,119.89,COMPLIANCE
1055,SAFE-001,SAFe Agile Practitioner,2024-07-30,COMP,16.0,72.44,1605.45,COURSE
1055,EXCEL-001,Excel Avancé & Reporting,2024-10-12,COMP,8.0,79.4,422.53,ELEARN
1055,PYTHON-001,Python for Data Science,2024-07-11,COMP,24.0,60.0,1031.14,ELEARN
1056,GDPR-001,RGPD & Protection des Données,2024-12-31,COMP,2.0,85.59,189.89,COMPLIANCE
1056,HEALTH-001,Santé & Sécurité au Travail,2024-12-30,COMP,4.0,84.21,266.64,COMPLIANCE
1056,FIRE-001,Sécurité & Évacuation Incendie,2025-01-21,COMP,1.0,81.72,108.52,COMPLIANCE
1056,DEI-001,Égalité Femmes-Hommes,2025-01-12,COMP,3.0,82.14,197.38,COMPLIANCE
1056,FRAUD-001,Prévention Fraude & Corruption,2025-02-14,COMP,2.0,77.05,160.43,COMPLIANCE
1056,ETHICS-001,Code de Déontologie Novaryn Tech,2025-01-09,COMP,1.5,94.65,124.35,COMPLIANCE
1056,REACT-001,React & TypeScript Masterclass,2024-12-31,COMP,36.0,67.39,1314.68,ELEARN
1056,PYTHON-001,Python for Data Science,2024-12-31,COMP,24.0,66.83,1072.5,ELEARN
1058,GDPR-001,RGPD & Protection des Données,2020-09-30,COMP,2.0,76.01,199.22,COMPLIANCE
1058,HEALTH-001,Santé & Sécurité au Travail,2020-09-14,COMP,4.0,90.03,272.95,COMPLIANCE
1058,FIRE-001,Sécurité & Évacuation Incendie,2020-09-27,COMP,1.0,81.02,95.5,COMPLIANCE
1058,DEI-001,Égalité Femmes-Hommes,2020-09-20,COMP,3.0,90.93,165.86,COMPLIANCE
1058,FRAUD-001,Prévention Fraude & Corruption,2020-09-22,COMP,2.0,94.4,139.44,COMPLIANCE
1058,ETHICS-001,Code de Déontologie Novaryn Tech,2020-09-14,COMP,1.5,83.71,121.54,COMPLIANCE
1058,PM-001,Product Management Essentials,2021-07-19,COMP,20.0,86.02,1256.59,COURSE
1058,AZURE-001,Microsoft Azure Fundamentals,2020-11-22,COMP,28.0,96.32,1530.27,ELEARN
1059,GDPR-001,RGPD & Protection des Données,2018-05-27,COMP,2.0,84.04,208.92,COMPLIANCE
1059,HEALTH-001,Santé & Sécurité au Travail,2018-06-05,COMP,4.0,70.27,232.92,COMPLIANCE
1059,FIRE-001,Sécurité & Évacuation Incendie,2018-06-20,COMP,1.0,95.68,100.06,COMPLIANCE
1059,DEI-001,Égalité Femmes-Hommes,2018-06-10,COMP,3.0,97.08,180.9,COMPLIANCE
1059,FRAUD-001,Prévention Fraude & Corruption,2018-06-20,COMP,2.0,71.88,154.68,COMPLIANCE
1059,ETHICS-001,Code de Déontologie Novaryn Tech,2018-06-10,COMP,1.5,89.68,121.52,COMPLIANCE
1059,COMM-001,Communication & Public Speaking,2023-06-23,COMP,8.0,93.57,398.05,OJT
1059,PYTHON-001,Python for Data Science,2023-10-31,FAIL,24.0,51.51,904.11,ELEARN
1059,AZURE-001,Microsoft Azure Fundamentals,2025-06-03,ENR,28.0,0.0,1732.19,ELEARN
1059,SAFE-001,SAFe Agile Practitioner,2022-06-23,COMP,16.0,65.18,1326.11,COURSE
1059,REACT-001,React & TypeScript Masterclass,2020-04-11,FAIL,36.0,46.61,1242.29,ELEARN
1060,GDPR-001,RGPD & Protection des Données,2021-02-09,COMP,2.0,72.03,181.18,COMPLIANCE
1060,HEALTH-001,Santé & Sécurité au Travail,2021-03-02,COMP,4.0,74.78,229.83,COMPLIANCE
1060,FIRE-001,Sécurité & Évacuation Incendie,2021-01-21,COMP,1.0,84.98,103.59,COMPLIANCE
1060,DEI-001,Égalité Femmes-Hommes,2021-02-04,COMP,3.0,92.8,197.33,COMPLIANCE
1060,FRAUD-001,Prévention Fraude & Corruption,2021-03-07,COMP,2.0,97.52,158.87,COMPLIANCE
1060,ETHICS-001,Code de Déontologie Novaryn Tech,2021-01-21,COMP,1.5,96.99,112.18,COMPLIANCE
1060,EXCEL-001,Excel Avancé & Reporting,2022-04-02,COMP,8.0,93.87,348.75,ELEARN
1060,REACT-001,React & TypeScript Masterclass,2025-06-16,ENR,36.0,0.0,1247.27,ELEARN
1060,LEAD-001,Leadership & Management,2024-04-10,COMP,20.0,66.96,1323.45,COURSE
1060,SCRUM-001,Scrum Fundamentals,2022-06-21,COMP,12.0,65.33,624.73,ELEARN
1060,AZURE-001,Microsoft Azure Fundamentals,2024-04-04,COMP,28.0,67.83,1595.73,ELEARN
1061,GDPR-001,RGPD & Protection des Données,2017-08-26,COMP,2.0,78.58,188.05,COMPLIANCE
1061,HEALTH-001,Santé & Sécurité au Travail,2017-07-24,COMP,4.0,83.02,251.43,COMPLIANCE
1061,FIRE-001,Sécurité & Évacuation Incendie,2017-09-02,COMP,1.0,75.77,101.64,COMPLIANCE
1061,DEI-001,Égalité Femmes-Hommes,2017-08-23,COMP,3.0,98.79,165.46,COMPLIANCE
1061,FRAUD-001,Prévention Fraude & Corruption,2017-07-16,COMP,2.0,94.3,161.8,COMPLIANCE
